w2:4.3cm;l2:30.3cm;w1:4cm;l1:23.75cm;;;;;;;;;;;;;;;;;
12.73;0.639893;-0.763733;-0.0814819;0.0251465;63;-986;-176;-0.188;0.125;0;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0679144
12.74;0.639893;-0.763733;-0.0814819;0.0251465;61;-983;-170;-0.25;0.063;0.125;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.15411;-0.0514753;-0.0679144
12.75;0.639893;-0.763733;-0.0814819;0.0251465;65;-986;-163;-0.25;-0.25;0;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.76;0.639893;-0.763733;-0.0814819;0.0251465;65;-983;-167;-0.25;-0.063;0.125;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153793;-0.0516335;-0.0680171
12.77;0.639893;-0.763733;-0.0814819;0.0251465;65;-983;-167;-0.25;-0.063;0.125;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0679144
12.78;0.639893;-0.763733;-0.0814819;0.0251465;49;-987;-171;-0.063;-0.125;0.063;-45;170;-5.625;1.60995;-1.68005;0.0623061;0.238619;-0.153952;-0.0516335;-0.0679144
12.79;0.639893;-0.763733;-0.0814819;0.0251465;66;-981;-174;-0.063;-0.063;0.063;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0679144
12.8;0.639893;-0.763733;-0.0814819;0.0251465;64;-985;-168;0.188;0.188;-0.063;-55.625;170;1.875;1.60995;-1.68005;0.0623061;0.238619;-0.153793;-0.0517916;-0.0679144
12.81;0.639893;-0.763733;-0.0814819;0.0251465;64;-985;-168;0.188;0.188;-0.063;-55.625;170;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153793;-0.0516335;-0.0679144
12.82;0.639893;-0.763733;-0.0814819;0.0251465;64;-983;-186;0.063;0.063;0;-55.625;170;1.875;1.60995;-1.68008;0.0622605;0.238534;-0.154031;-0.0515544;-0.0679144
12.83;0.639893;-0.763733;-0.0814819;0.0251465;57;-980;-180;0.125;0.25;0.063;-55.625;170;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.84;0.639893;-0.763733;-0.0814819;0.0251465;66;-982;-171;0;0.063;0.063;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0679144
12.85;0.639893;-0.763733;-0.0814819;0.0251465;66;-982;-171;0;0.063;0.063;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0679144
12.86;0.639893;-0.763733;-0.0814819;0.0251465;59;-987;-172;0.25;0.25;0.125;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
12.88;0.639893;-0.763733;-0.0814819;0.0251465;71;-980;-172;-0.125;-0.125;0.188;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
12.89;0.639893;-0.763733;-0.0814819;0.0251465;71;-980;-172;-0.125;-0.125;0.188;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.9;0.639893;-0.763733;-0.0814819;0.0251465;63;-982;-175;0.063;0.188;0;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.91;0.639893;-0.763733;-0.0814819;0.0251465;70;-985;-165;-0.188;-0.188;0;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.92;0.639893;-0.763733;-0.0814819;0.0251465;62;-985;-171;-0.188;0.063;-0.063;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
12.93;0.639893;-0.763733;-0.0814819;0.0251465;62;-985;-171;-0.188;0.063;-0.063;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0679144
12.94;0.639893;-0.763733;-0.0814819;0.0251465;59;-982;-175;0;0.313;-0.125;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238534;-0.153952;-0.0516335;-0.0680171
12.95;0.639893;-0.763733;-0.0814819;0.0251465;65;-980;-164;0.125;0.25;-0.063;-55.625;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238534;-0.153952;-0.0516335;-0.0680171
12.96;0.639893;-0.763733;-0.0814819;0.0251465;65;-980;-164;0.125;0.25;-0.063;-55.625;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.97;0.639893;-0.763733;-0.0814819;0.0251465;55;-985;-171;-0.125;0;0.063;-55.625;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0515544;-0.0679144
12.98;0.639893;-0.763733;-0.0814819;0.0251465;71;-987;-172;-0.063;0;0;-55.625;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
12.99;0.639893;-0.763733;-0.0814819;0.0251465;54;-979;-178;-0.063;0.063;0;-55.625;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153793;-0.0516335;-0.0679144
13;0.639893;-0.763733;-0.0814819;0.0251465;68;-984;-170;-0.125;-0.188;0.125;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154189;-0.0515544;-0.0680171
13.01;0.639893;-0.763733;-0.0814819;0.0251465;68;-984;-170;-0.125;-0.188;0.125;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.02;0.639893;-0.763733;-0.0814819;0.0251465;71;-979;-180;-0.125;-0.125;0.063;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.03;0.639893;-0.763733;-0.0814819;0.0251465;67;-982;-177;-0.063;0;0.125;-51.875;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.04;0.639893;-0.763733;-0.0814819;0.0251465;60;-985;-163;-0.25;0.125;0.125;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.05;0.639893;-0.763733;-0.0814819;0.0251465;60;-985;-163;-0.25;0.125;0.125;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.06;0.639893;-0.763733;-0.0814819;0.0251465;65;-985;-173;-0.188;-0.063;-0.063;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0515544;-0.0680171
13.07;0.639893;-0.763733;-0.0814819;0.0251465;61;-985;-181;-0.125;-0.125;0;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.08;0.639893;-0.763733;-0.0814819;0.0251465;64;-984;-178;-0.25;0;0;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.09;0.639893;-0.763733;-0.0814819;0.0251465;64;-984;-178;-0.25;0;0;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.1;0.639893;-0.763733;-0.0814819;0.0251465;68;-988;-164;0;-0.313;-0.063;-45;176.875;-1.875;1.60991;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.11;0.639893;-0.763733;-0.0814819;0.0251465;63;-981;-173;-0.125;0.063;-0.188;-45;176.875;-1.875;1.60995;-1.68008;0.0622605;0.238534;-0.154031;-0.0517125;-0.0680171
13.12;0.639893;-0.763733;-0.0814819;0.0251465;57;-982;-182;0.25;-0.125;0.188;-45;176.875;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.13;0.639893;-0.763733;-0.0814819;0.0251465;57;-982;-182;0.25;-0.125;0.188;-45;176.875;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.15411;-0.0516335;-0.0680171
13.14;0.639893;-0.763733;-0.0814819;0.0251465;59;-980;-178;0.063;-0.188;-0.125;-45;176.875;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.15;0.639893;-0.763733;-0.0814819;0.0251465;70;-977;-170;-0.188;0.125;0.063;-36.875;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.16;0.639893;-0.763733;-0.0814819;0.0251465;70;-977;-170;-0.188;0.125;0.063;-36.875;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.17;0.639893;-0.763733;-0.0814819;0.0251465;65;-986;-167;0;0.063;-0.063;-36.875;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.18;0.639893;-0.763733;-0.0814819;0.0251465;66;-983;-179;0.125;-0.125;0;-36.875;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.19;0.639893;-0.763733;-0.0814819;0.0251465;59;-982;-174;0;-0.125;-0.063;-36.875;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.2;0.639893;-0.763733;-0.0814819;0.0251465;61;-989;-159;0;-0.438;0.063;-48.75;170;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
13.21;0.639893;-0.763733;-0.0814819;0.0251465;61;-989;-159;0;-0.438;0.063;-48.75;170;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0516335;-0.0680171
13.22;0.639893;-0.763733;-0.0814819;0.0251465;73;-983;-176;0.125;0.063;0.063;-48.75;170;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.15411;-0.0516335;-0.0680171
13.23;0.639893;-0.763733;-0.0814819;0.0251465;66;-983;-175;-0.125;0;-0.125;-48.75;170;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154189;-0.0515544;-0.0680171
13.24;0.639893;-0.763733;-0.0814819;0.0251465;60;-984;-175;0.125;0.063;-0.063;-48.75;172.5;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.25;0.639893;-0.763733;-0.0814819;0.0251465;60;-984;-175;0.125;0.063;-0.063;-48.75;172.5;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.26;0.639893;-0.763733;-0.0814819;0.0251465;62;-986;-169;-0.063;0.125;0.063;-48.75;172.5;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.27;0.639893;-0.763733;-0.0814819;0.0251465;67;-981;-179;0;0.188;-0.125;-48.75;172.5;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.28;0.639893;-0.763733;-0.0814819;0.0251465;59;-977;-179;0;-0.063;0.063;-48.75;172.5;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.29;0.639893;-0.763733;-0.0814819;0.0251465;59;-977;-179;0;-0.063;0.063;-48.75;172.5;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.15411;-0.0516335;-0.0680171
13.3;0.639893;-0.763733;-0.0814819;0.0251465;70;-986;-166;0.063;0.063;0.063;-40.625;170;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.32;0.639893;-0.763733;-0.0814819;0.0251465;63;-981;-168;0.063;-0.188;0.125;-40.625;170;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.15411;-0.0516335;-0.0680171
13.33;0.639893;-0.763733;-0.0814819;0.0251465;58;-986;-171;0.125;-0.25;0;-40.625;170;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154189;-0.0515544;-0.0680171
13.34;0.639893;-0.763733;-0.0814819;0.0251465;76;-979;-173;0.063;-0.063;0.188;-40.625;170;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0515544;-0.0680171
13.35;0.639893;-0.763733;-0.0814819;0.0251465;65;-986;-173;-0.125;0.063;0.125;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.36;0.639893;-0.763733;-0.0814819;0.0251465;52;-984;-177;0;-0.063;-0.063;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.3742;0.639893;-0.763733;-0.0814819;0.0251465;67;-979;-175;0.125;-0.25;-0.188;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.3743;0.639893;-0.763733;-0.0814819;0.0251465;67;-979;-175;0.125;-0.25;-0.188;-45;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.39;0.639893;-0.763733;-0.0814819;0.0251465;70;-984;-172;0.063;0;0;-45;170;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.15411;-0.0516335;-0.0680171
13.4;0.639893;-0.763733;-0.0814819;0.0251465;70;-982;-180;-0.063;0.063;0.063;-48.75;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0516335;-0.0680171
13.41;0.639893;-0.763733;-0.0814819;0.0251465;70;-982;-180;-0.063;0.063;0.063;-48.75;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.42;0.639893;-0.763733;-0.0814819;0.0251465;63;-984;-182;-0.313;-0.375;0;-48.75;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
13.43;0.639893;-0.763733;-0.0814819;0.0251465;70;-980;-179;-0.188;-0.25;0;-48.75;170;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
13.44;0.639893;-0.763733;-0.0814819;0.0251465;62;-980;-178;0.125;-0.25;0.188;-51.875;170;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
13.45;0.639893;-0.763733;-0.0814819;0.0251465;62;-980;-178;0.125;-0.25;0.188;-51.875;170;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0516335;-0.0680171
13.46;0.639893;-0.763733;-0.0814819;0.0251465;64;-994;-162;-0.25;0;-0.063;-51.875;170;-1.875;1.60995;-1.68005;0.0622149;0.238534;-0.153952;-0.0516335;-0.0680171
13.47;0.639893;-0.763733;-0.0814819;0.0251465;68;-982;-186;-0.063;-0.125;-0.063;-51.875;170;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.48;0.639893;-0.763733;-0.0814819;0.0251465;68;-982;-186;-0.063;-0.125;-0.063;-51.875;170;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.49;0.639893;-0.763733;-0.0814819;0.0251465;62;-984;-178;0.063;0.188;-0.125;-51.875;170;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.5;0.639893;-0.763733;-0.0814819;0.0251465;66;-985;-168;0.125;-0.125;0.125;-48.75;183.75;-5.625;1.60995;-1.68005;0.0622149;0.238534;-0.153873;-0.0517125;-0.0680171
13.51;0.639893;-0.763733;-0.0814819;0.0251465;64;-984;-171;0;-0.063;0.188;-48.75;183.75;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.52;0.639893;-0.763733;-0.0814819;0.0251465;64;-984;-171;0;-0.063;0.188;-48.75;183.75;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
13.53;0.639893;-0.763733;-0.0814819;0.0251465;73;-988;-175;-0.313;-0.188;-0.063;-48.75;183.75;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.54;0.639893;-0.763733;-0.0814819;0.0251465;81;-978;-177;0.188;-0.125;0;-48.75;183.75;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.55;0.639893;-0.763733;-0.0814819;0.0251465;51;-984;-167;0.188;0.063;0.125;-55.625;172.5;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.56;0.639893;-0.763733;-0.0814819;0.0251465;62;-986;-168;0.125;0.125;0;-55.625;172.5;1.875;1.60995;-1.6801;0.0622149;0.238619;-0.153952;-0.0516335;-0.0680171
13.57;0.639893;-0.763733;-0.0814819;0.0251465;62;-986;-168;0.125;0.125;0;-55.625;172.5;1.875;1.60995;-1.68008;0.0621693;0.238619;-0.153873;-0.0517125;-0.0680171
13.58;0.639893;-0.763733;-0.0814819;0.0251465;60;-985;-170;0.188;0.25;0;-55.625;172.5;1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.59;0.639893;-0.763733;-0.0814819;0.0251465;78;-981;-167;0.063;0.063;-0.188;-55.625;172.5;1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.6;0.639893;-0.763733;-0.0814819;0.0251465;63;-985;-167;0.188;-0.125;-0.063;-36.875;172.5;-10;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
13.61;0.639893;-0.763733;-0.0814819;0.0251465;63;-985;-167;0.188;-0.125;-0.063;-36.875;172.5;-10;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
13.62;0.639893;-0.763733;-0.0814819;0.0251465;63;-988;-172;0.125;0.063;0;-36.875;172.5;-10;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.63;0.639893;-0.763733;-0.0814819;0.0251465;54;-988;-173;0.125;0;0.063;-36.875;172.5;-10;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
13.64;0.639893;-0.763733;-0.0814819;0.0251465;54;-988;-173;0.125;0;0.063;-36.875;172.5;-10;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.65;0.639893;-0.763733;-0.0814819;0.0251465;76;-980;-174;0.188;-0.063;0;-48.75;172.5;-13.75;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.66;0.639893;-0.763733;-0.0814819;0.0251465;63;-981;-172;0;-0.25;0.125;-48.75;172.5;-13.75;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.67;0.639893;-0.763733;-0.0814819;0.0251465;63;-981;-180;-0.063;-0.125;0.063;-48.75;172.5;-13.75;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.68;0.639893;-0.763733;-0.0814819;0.0251465;63;-981;-180;-0.063;-0.125;0.063;-48.75;172.5;-13.75;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
13.69;0.639893;-0.763733;-0.0814819;0.0251465;59;-986;-175;0.125;-0.063;0.063;-48.75;172.5;-13.75;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.7;0.639893;-0.763733;-0.0814819;0.0251465;64;-980;-176;0.188;-0.125;0.125;-48.75;180.625;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.71;0.639893;-0.763733;-0.0814819;0.0251465;63;-983;-170;0.125;0.25;-0.063;-48.75;180.625;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
13.72;0.639893;-0.763733;-0.0814819;0.0251465;63;-983;-170;0.125;0.25;-0.063;-48.75;180.625;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.7301;0.639893;-0.763733;-0.0814819;0.0251465;64;-989;-173;-0.063;-0.188;-0.063;-48.75;180.625;-5.625;1.60995;-1.68005;0.0622149;0.238534;-0.153952;-0.0517916;-0.0681198
13.75;0.639893;-0.763733;-0.0814819;0.0251465;51;-985;-169;0.25;0;0.188;-40.625;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153873;-0.0517125;-0.0680171
13.76;0.639893;-0.763733;-0.0814819;0.0251465;65;-988;-165;0.125;0;0.125;-40.625;172.5;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0516335;-0.0680171
13.77;0.639893;-0.763733;-0.0814819;0.0251465;65;-988;-165;0.125;0;0.125;-40.625;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.78;0.639893;-0.763733;-0.0814819;0.0251465;61;-987;-178;0;0.063;0;-40.625;172.5;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.79;0.639893;-0.763733;-0.0814819;0.0251465;63;-982;-173;0.063;-0.188;0.063;-40.625;172.5;-5.625;1.60995;-1.6801;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
13.8001;0.639893;-0.763733;-0.0814819;0.0251465;62;-985;-169;-0.188;-0.125;0.063;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.81;0.639893;-0.763733;-0.0814819;0.0251465;62;-985;-169;-0.188;-0.125;0.063;-45;176.875;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.154189;-0.0517125;-0.0680171
13.82;0.639893;-0.763733;-0.0814819;0.0251465;67;-985;-185;0.063;0.063;0.063;-45;176.875;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.83;0.639893;-0.763733;-0.0814819;0.0251465;57;-983;-173;-0.063;0.25;0.125;-45;176.875;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.84;0.639893;-0.763733;-0.0814819;0.0251465;57;-983;-173;-0.063;0.25;0.125;-45;176.875;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.153873;-0.0518707;-0.0680171
13.85;0.639893;-0.763733;-0.0814819;0.0251465;63;-985;-172;0.125;0.125;0.188;-36.875;172.5;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.86;0.639893;-0.763733;-0.0814819;0.0251465;68;-980;-169;-0.125;0.125;0;-36.875;172.5;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154189;-0.0515544;-0.0680171
13.87;0.639893;-0.763733;-0.0814819;0.0251465;55;-983;-176;-0.063;-0.188;0.125;-36.875;172.5;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.88;0.639893;-0.763733;-0.0814819;0.0251465;55;-983;-176;-0.063;-0.188;0.125;-36.875;172.5;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.15411;-0.0517916;-0.0680171
13.89;0.639893;-0.763733;-0.0814819;0.0251465;70;-986;-170;0.375;0.375;0.063;-36.875;172.5;-1.875;1.60995;-1.6801;0.0622149;0.238619;-0.154189;-0.0515544;-0.0680171
13.9;0.639893;-0.763733;-0.0814819;0.0251465;68;-982;-169;0.25;0.188;0;-48.75;170;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
13.91;0.639893;-0.763733;-0.0814819;0.0251465;43;-985;-176;0.188;0.063;-0.188;-48.75;170;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0681198
13.92;0.639893;-0.763733;-0.0814819;0.0251465;43;-985;-176;0.188;0.063;-0.188;-48.75;170;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.153873;-0.0517125;-0.0680171
13.93;0.639893;-0.763733;-0.0814819;0.0251465;71;-983;-181;0;0;-0.063;-48.75;170;-1.875;1.60995;-1.68008;0.0621693;0.238619;-0.154031;-0.0517125;-0.0680171
13.94;0.639893;-0.763733;-0.0814819;0.0251465;70;-981;-171;0.125;0.188;0;-48.75;170;-1.875;1.60995;-1.68008;0.0621693;0.238619;-0.154031;-0.0517125;-0.0680171
13.95;0.639893;-0.763733;-0.0814819;0.0251465;57;-984;-168;-0.25;-0.125;0;-45;180.625;-1.875;1.60995;-1.6801;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.96;0.639893;-0.763733;-0.0814819;0.0251465;61;-981;-168;0;-0.063;0.125;-45;180.625;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
13.97;0.639893;-0.763733;-0.0814819;0.0251465;61;-981;-168;0;-0.063;0.125;-45;180.625;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.15411;-0.0516335;-0.0680171
13.98;0.639893;-0.763733;-0.0814819;0.0251465;66;-985;-176;-0.25;-0.125;0.063;-45;180.625;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
13.99;0.639893;-0.763733;-0.0814819;0.0251465;53;-986;-170;-0.188;0.125;-0.125;-45;180.625;-1.875;1.60995;-1.68008;0.0622605;0.238619;-0.154031;-0.0517125;-0.0680171
14;0.639893;-0.763733;-0.0814819;0.0251465;53;-986;-170;-0.188;0.125;-0.125;-45;180.625;-1.875;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
14.01;0.639893;-0.763733;-0.0814819;0.0251465;68;-980;-167;-0.063;0.188;0.063;-51.875;165.625;-5.625;1.60995;-1.68008;0.0621693;0.238619;-0.153952;-0.0517916;-0.0680171
14.02;0.639893;-0.763733;-0.0814819;0.0251465;64;-983;-178;0.188;0.313;0;-51.875;165.625;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0517125;-0.0680171
14.03;0.639893;-0.763733;-0.0814819;0.0251465;71;-984;-173;0;0;0;-51.875;165.625;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.154031;-0.0515544;-0.0680171
14.04;0.639893;-0.763733;-0.0814819;0.0251465;71;-984;-173;0;0;0;-51.875;165.625;-5.625;1.60995;-1.68008;0.0621693;0.238619;-0.153952;-0.0517916;-0.0681198
14.0501;0.639893;-0.763733;-0.0814819;0.0251465;60;-984;-174;0;-0.188;0;-45;165.625;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
14.06;0.639893;-0.763733;-0.0814819;0.0251465;61;-982;-173;0.063;-0.25;0.063;-45;165.625;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.154189;-0.0517125;-0.0681198
14.0699;0.639893;-0.763733;-0.0814819;0.0251465;61;-982;-173;0.063;-0.25;0.063;-45;165.625;-5.625;1.60995;-1.6801;0.0622149;0.238619;-0.154031;-0.0517125;-0.0681198
14.0802;0.639893;-0.763733;-0.0814819;0.0251465;59;-982;-184;-0.188;-0.188;-0.063;-45;165.625;-5.625;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
14.09;0.639893;-0.763733;-0.0814819;0.0251465;70;-982;-174;-0.063;0.188;0;-45;165.625;-5.625;1.60995;-1.68008;0.0622605;0.238619;-0.153952;-0.0517916;-0.0680171
14.1;0.639893;-0.763733;-0.0814819;0.0251465;60;-989;-171;0.125;0.063;0;-45;172.5;-10;1.60995;-1.68005;0.0622149;0.238619;-0.153952;-0.0517916;-0.0680171
